account_id,device_id,ip,card,address
acct_b2d50745,dev_8b4852d0,ip_0a1a28b3,card_d9d6d41f,addr_c4779d95
acct_c81da4a3,dev_bdb19616,ip_41cc03a9,card_c5a87bbc,addr_d77a17c0
acct_44fe74e0,dev_34fb7769,ip_9e721d18,card_3ae64f4c,addr_8e4027da
acct_d8c5b84f,dev_a2bcf640,ip_f84c5ccd,card_b3c32dc1,addr_d15c1243
acct_5bb5a484,dev_ee88a637,ip_0625e421,card_4af3299d,addr_744428e8
acct_c972dbd9,dev_0a85e460,ip_4e689e23,card_b443a987,addr_1e6f847f
acct_b923d738,dev_dbb668cb,ip_6dcfef9e,car_6f154a86,addr_c5c180a8
acct_edcd4fbf,dev_d21a33f6,ip_ae27115c,card_c704975d,addr_43f6e26f
acct_2ae47df0,dev_b7c6fac3,ip_e148d6f9,card_33d8612d,addr_19ade475
acct_4d89be85,dev_d88af28c,ip_baf6da1c,card_82124916,addr_301dfa14
acct_ca1eea22,dev_7727c402,ip_22dbc402,card_46ed2281,addr_7bd966f2
acct_a2311c08,dev_be42bced,ip_5a97a0ec,card_e1b20c7b,addr_19b34cbe
acct_2eecd7a6,dev_127d0bc2,ip_4450c834,card_439ad7a6,addr_91097ec8
acct_a4cff4d2,dev_4c709914,ip_7bb46e9a,card_63d80a9e,addr_3045ccbc
acct_63a6e1e2,dev_e33b1cf8,ip_f13f6a66,card_6688b0ef,addr_cd3694b8
acct_508e40f4,dev_86af7b41,ip_b6aec548,card_4cdcd037,addr_25e1cb31
acct_4dcbb90d,dev_237ca74e,ip_04315750,card_c37ecbe2,addr_48483ecd
acct_64cc0059,dev_2892d49c,ip_2994af65,card_8f0d3ec9,addr_97dcb715
acct_64ba2e75,dev_737d33b1,ip_b6e9dca1,card_14344a78,addr_2f4dc07e
acct_bfff46b8,dev_98d6dda3,ip_26485dae,card_697eec9e,addr_7070b8da
acct_284dc16f,dev_1330bb23,ip_587c8ff7,card_e5b09865,addr_971a896a
acct_9ec3b06a,dev_e6de068d,ip_c78eeb7f,card_b73d2ddc,addr_54e792ab
acct_7ae04b80,dev_78c51051,ip_5cd1a2bd,car_6f154a86,addr_a0288e8d
acct_f68bd4d3,dev_88a10083,ip_a28bf278,car_b0fd0f59,addr_a551fbac
acct_0030e82c,dev_e4a90fb9,ip_f785a9b6,card_6f372fa7,addr_1edd4270
acct_d9b09c06,dev_4176947a,ip_ffd54ef2,card_7fc7cd8a,addr_7ff4d63a
acct_690e4ccc,dev_48e1d563,ip_9a8c6af4,card_11d82b3f,addr_b685d91f
acct_8f235592,dev_4dddbf9e,ip_413da220,card_2c438d5b,addr_e7485a83
acct_5af45e66,dev_6750c47f,ip_5e1726dc,card_70699ff7,addr_82c8aaec
acct_7255f807,dev_07974e81,ip_48e23cf5,card_dec1505e,addr_d0172b4a
acct_b4b11b60,dev_5eb3b233,ip_3008dc0a,card_e6486b55,addr_c315b065
acct_4bb3d80d,dev_d0945fb4,ip_80eb1578,card_07b9d07b,addr_15270830
acct_b20c6b52,dev_d4562a9c,ip_92f86303,card_0e72e0f8,addr_d53348f4
acct_12cc820c,dev_0695836b,ip_1486fa68,card_0f683984,addr_d1340278
acct_13c3224e,dev_5283e57a,ip_ad41d084,card_413fafbb,addr_d2ac7d0e
acct_b3c6485c,dev_3e06216f,ip_3cea62fb,card_e84688cc,addr_063aafb2
acct_7980dc90,dev_7abf3757,ip_736ffaac,card_fc172b57,addr_74c659ed
acct_e0e43c49,dev_2af1fa46,ip_ca12bf30,card_04bed3dd,addr_aa0e3b8d
acct_a814d991,dev_26c9e8a5,ip_d6f874db,card_52d6c93a,addr_3ff5783d
acct_2e3cbed3,dev_2d652c09,ip_69a2467d,card_3e32a0f3,addr_7a7ba436
acct_1f870ea0,dev_d84358ea,ip_9e4dc18e,card_9aa90387,addr_2a6c16eb
acct_ba8760a3,dev_782126ec,ip_9c0617a3,card_b0161fe3,addr_ccc376c2
acct_3f117f96,dev_9292aa98,ip_499801cb,card_bc843764,addr_28309752
acct_58048e88,dev_416c9717,ip_8cb4d14e,card_f02d893a,addr_276d28de
acct_962cc97e,dev_f74fadd9,ip_dff0a4cc,card_7e52bd49,addr_56bac9ab
acct_bb9433f0,dev_1470d120,ip_014b1b84,card_af9f4620,addr_836564bd
acct_32bc1754,dev_dd545f64,ip_7214242e,card_71eacd6b,addr_0f401e14
acct_aa76ec83,dev_aafef5c9,ip_28d7648f,card_6f247196,addr_c1416708
acct_412528f9,dev_b929e48c,ip_8062d620,card_f9d5c613,addr_095c4b3a
acct_8563e270,dev_a445698a,ip_a86952de,card_cadd45ad,addr_6601912c
acct_2afb5670,dev_43fa9976,ip_5b118709,card_053c5cc4,addr_3cc5ede9
acct_223fb2a5,dev_462282d7,ip_67ecec5c,card_b54427de,addr_d2b72b70
acct_58c8edfe,dev_a180d30f,ip_f39c8d22,card_a196c323,addr_4483618a
acct_c9abbb53,dev_29a122cd,ip_91fd2427,card_0e0b609d,addr_81463b93
acct_95b8e5ed,dev_2ada8fa1,ip_eaa3b0b4,card_88e59102,addr_e7bfad20
acct_1b324063,dev_49aee8c8,ip_8cf13d34,card_41de6c4f,addr_6b0fe5cc
acct_d06442fc,dev_7456e601,ip_1b2a6ede,card_e3589b5a,addr_789a63cb
acct_216b516c,dev_aae740eb,ip_7927d5f7,card_34dbe55a,addr_bc384d16
acct_0a4fbc6c,dev_3d9b70fd,ip_eac0007c,card_d0d04f44,addr_977bf14e
acct_78ff9b5a,dev_95f2f918,ip_c924266b,card_9f223235,addr_267971de
acct_e390022d,dev_d4984ebf,ip_9dd81be7,card_557f4eac,addr_ee59af0f
acct_a307ad14,dev_26773cf9,ip_4d39ee3a,card_c6141be6,addr_565146cf
acct_5c634306,dev_eb702e5d,ip_7fcd8597,card_7af525eb,addr_f7e33e09
acct_b1b5bdd3,dev_2832e122,ip_ccc2b1fd,card_6aee4024,addr_5d71e6c1
acct_e81764d6,dev_e476d025,ip_6d4acb09,card_a560e590,addr_61f34992
acct_1624e752,dev_0c6fb1d8,ip_f59aa18d,card_c8c3d0d2,addr_0a9e34cc
acct_3c0d135e,dev_5d6cc585,ip_69682656,card_f2152709,addr_d2d6c1a9
acct_bcedaa6a,dev_999e588c,ip_bae48645,card_ae0be869,addr_f66dd90d
acct_a0c62078,dev_10d19942,ip_c584f3fb,card_4bd589b7,addr_852cf1a4
acct_bd30a762,dev_0d9ab44d,ip_a02f5ff0,card_7472930b,addr_a25a6f34
acct_10495713,dev_7e571887,ip_ab6c55d5,card_00e31fc2,addr_06cec304
acct_ea50db43,dev_c23a6771,ip_a6a932d6,card_94804fff,addr_23497a72
acct_7555fb91,dev_46a32380,ip_542957cf,card_42d5e45f,addr_89e5f217
acct_d4df6d35,dev_cee21d65,ip_db38396a,card_8e6e2299,addr_2f78a4b1
acct_59804915,dev_c1feef7e,ip_f5ea0747,card_b89bcc76,addr_ed0ba9c1
acct_99515853,dev_14a8d96c,ip_52a80faf,card_f5c17725,addr_90fa55f8
acct_fe643865,dev_5b5340d4,ip_96330931,card_7fcaf817,addr_96562c87
acct_265d665a,dev_c58d2715,ip_b58e3581,card_647abda2,addr_ccee0c4e
acct_13413f44,dev_aeed8e06,ip_95023275,card_bcc63a16,addr_8c98b6bd
acct_e77d1fdc,dev_8013e3fd,ip_a5df1ed2,card_ee891939,addr_05e7e8b7
acct_99c8f690,dev_afbea181,ip_39991297,card_3abe67d3,addr_5a237b86
acct_fa64b54e,dev_5fa5b838,ip_368a514f,card_902da9e6,addr_ee3278a4
acct_a0cf9aea,dev_aad16572,ip_4658d240,card_c4f0d7fd,addr_8e9c1f18
acct_3d4cd810,dev_a5fdd5f3,ip_7317a3c8,card_de608530,addr_86ee9776
acct_4d0d72bc,dev_e094d7eb,ip_dbd16cbe,card_a360e9e1,addr_d576c57a
acct_a5630efe,dev_0a42613f,ip_7ed44cb5,card_97a0e271,addr_e6ef1c9c
acct_bfc08b0e,dev_71504cc2,ip_3a2c5a98,card_bc13a077,addr_206744bf
acct_82f42af9,dev_e851e27e,ip_9e89de8b,card_57650958,addr_23fa736d
acct_e0aa5155,dev_9bc26407,ip_fefbc9ff,card_1eacd684,addr_332fe071
acct_433dd3a3,dev_bedaf91f,ip_64578417,card_c06988d8,addr_ab6ef5f0
acct_bf30276b,dev_4758f267,ip_d64f59ff,card_f6ebf192,addr_1f80f3a5
acct_0d8019cc,dev_4479327d,ip_611fe3ff,card_23642121,addr_5e84e414
acct_c84c9d6c,dev_d177361d,ip_ceea19ac,card_f9bc3ab1,addr_dde3672b
acct_1d9ecc09,dev_e9288660,ip_c636f0f7,card_a614979b,addr_f189c96f
acct_ca1a7657,dev_bb971ba4,ip_30e53fcb,card_21e0ba92,addr_cd932a78
acct_0b497046,dev_66abc8e8,ip_e8ec8095,card_1520f6ba,addr_ad09e0ac
acct_d8c1a7fe,dev_aa3e50ab,ip_975cd979,card_addefd7f,addr_e69044b3
acct_63cb7520,dev_cbae1732,ip_200f4b0a,card_bdcb9f5c,addr_62922480
acct_7003c090,dev_fecd02dc,ip_5151cf56,card_0f263714,addr_32fafefe
acct_9a68bbb7,dev_ed247fed,ip_f158a94d,card_b573fee1,addr_0b68287b
acct_6f3e159d,dev_67191d3a,ip_ff1853ce,card_46329311,addr_48b12c25
acct_aedfe494,dev_d332bc1e,ip_3cf7b35b,card_a4eb484c,addr_fcc1d55f
acct_578ddf44,dev_d3cb5903,ip_1691182f,card_a394f562,addr_5359a934
acct_9aee3a1a,dev_b09fcba2,ip_209e278f,card_661af656,addr_90c49cd4
acct_d15e94da,dev_79ba376a,ip_eb513e37,card_6e1abb6e,addr_f28ac1e8
acct_3150f256,dev_0ef5340b,ip_c06cf711,card_75e33a25,addr_1f19dde4
acct_a2d1d501,dev_7d8989e7,ip_aa737f08,card_941c6cf4,addr_cb219c92
acct_0b6cb2c1,dev_a31554ab,ip_5a46f321,card_53c6e945,addr_c09b3cde
acct_8e7c6870,dev_f803fa76,ip_fb566a1f,card_709791a4,addr_a38ede90
acct_830fef06,dev_e2719f22,ip_72c36b77,card_71318369,addr_4fa5af9d
acct_e612dcc9,dev_af20b515,ip_3331199e,card_fbdb2338,addr_078ecce0
acct_30227d05,dev_3b4505e8,ip_2c3edaad,card_ccd70573,addr_ec16e61f
acct_0f833248,dev_cf3c2b45,ip_35933437,card_f18d8020,addr_2596d19d
acct_8346f433,dev_a287fe74,ip_b077fe77,card_a1bad6fe,addr_85247b47
acct_0b74c3d6,dev_90c3ab8c,ip_f22e4145,card_1893dcc4,addr_32f2c54e
acct_31cb7020,dev_8ef98bc7,ip_1ee19951,card_49e1dcbf,addr_72dcb988
acct_286ed21a,dev_0b94a05c,ip_0d603646,card_9bb880cd,addr_262c0f23
acct_6315958d,dev_97f64aca,ip_2472bc5f,card_1bc1e749,addr_757453be
acct_d7f94876,dev_bc6fe552,ip_3d92c55e,card_16e689e8,addr_2b8db0f5
acct_e2d249c6,dev_4c073359,ip_e8303a96,card_b0cbe034,addr_597d9796
acct_7ae9ed52,dev_248dfeb2,ip_2fbbc833,car_2e922ba2,addr_7064b864
acct_82270b4e,dev_c5aa7981,ip_d7f3b6e0,card_dff19cd4,addr_611510bd
acct_1c99e988,dev_d98f5bca,ip_20e303a5,card_d4ff6d91,addr_a08ca0f5
acct_b6c4807d,dev_0bbc01bf,ip_fd96c711,card_b9aa0f5e,addr_71b178ad
acct_ef9c22fa,dev_6163246b,ip_a68bbbad,card_86e095cb,addr_3f69055a
acct_5601a817,dev_2b45d0ca,ip_ad9b4824,card_b1b3483f,addr_d5cb69d1
acct_a50f3438,dev_8fde3f1b,ip_7962692e,card_48c26867,addr_49918523
acct_e8cde2c6,dev_64694030,ip_3e795727,card_1abb4d00,addr_257d4302
acct_ea9a8c1a,dev_c3cfaa42,ip_15a2fcf1,card_bbd5e933,addr_5e8fdba0
acct_b3030ce9,dev_e088d94c,ip_48e4000b,card_2c5de453,addr_ff79a0d6
acct_c0fe2bcf,dev_923b4e98,ip_bf79e0a4,card_bcefe2b3,addr_faf55243
acct_29a1fdcd,dev_ea40c331,ip_3f6adbad,card_b8088e9b,addr_66d89955
acct_2d83b859,dev_82cd6e6e,ip_d6715a85,card_a5842cd8,addr_9a20cac6
acct_536d4303,dev_d9c56b01,ip_7f47bf4f,card_27f61490,addr_6cbba1b3
acct_28e4d586,dev_9637f1a7,ip_cba84b99,card_ce315244,addr_f24ba111
acct_e317ff00,dev_35b686d8,ip_c700c289,card_bee0bb13,addr_2e4ed378
acct_8392eeaf,dev_0142b44b,ip_151500ce,card_ea6f481c,addr_5716130b
acct_d0984d76,dev_2c9dea3f,ip_c8914bc1,card_d1f0fffc,addr_1482d227
acct_1c9ba8bf,dev_b70ad139,ip_d0a9ecce,card_b512617d,addr_5c6213d5
acct_8c38d236,dev_b54cdfbd,ip_553db469,card_82206487,addr_130f3b7a
acct_59a5303f,dev_ca9c47e1,ip_1f71151d,card_dc425a0b,addr_867a2a15
acct_489900fe,dev_40e36f86,ip_18d9703a,card_fae9648c,addr_d4bd8bf2
acct_879d2329,dev_3c9d7692,ip_c0b62339,card_92fbfd22,addr_1674c050
acct_e759e43e,dev_59df1638,ip_05710f79,card_ba839849,addr_05ec876e
acct_43b132fa,dev_015aa5fc,ip_e4eb75b1,card_84ec0f07,addr_0da33382
acct_ce2f50f4,dev_76849741,ip_07b27f17,card_975af7bb,addr_b5f27b29
acct_ed2b133a,dev_38888480,ip_15dbbe90,card_9fc05762,addr_2aab2a8f
acct_9b083953,dev_a380a71e,ip_6fcf7477,card_28545527,addr_4eed1bbd
acct_496688ee,dev_166465b1,ip_f9cc396d,card_f9e4a496,addr_416afdeb
acct_d56bb49f,dev_4f7c450b,ip_f71e50c7,card_24b8a93b,addr_83db72ca
acct_c5fce725,dev_7c58a718,ip_d4e05a28,card_19a230d7,addr_9aed40ec
acct_a5c0ac26,dev_a354c0ee,ip_d90dc3fb,card_7df97b2d,addr_32643a18
acct_5aa0ca0b,dev_8e210129,ip_5533efdb,card_9c8ac919,addr_587a550c
acct_91f04aa7,dev_0abdad59,ip_41791af7,card_19024e0f,addr_b9f31f5f
acct_b11b8fb2,dev_7375c87e,ip_553db469,card_ffab7931,addr_b50d28ba
acct_50bf1554,dev_d8d787d1,ip_fb3cc684,card_82df6126,addr_9b6198d8
acct_28aba6d3,dev_2776f696,ip_32febd17,card_1598cc2f,addr_2d9fe460
acct_12928472,dev_10d9152c,ip_b248e794,card_2d79f69c,addr_40849cfd
acct_8fe104af,dev_54e30bc5,ip_32c2de8c,card_e50fc09d,addr_1a6eecb5
acct_fa1d8101,dev_9b2af9ac,ip_1e461bf5,card_5902b317,addr_20fc120e
acct_caf16525,dev_64c6fba6,ip_25e98599,card_ec7b2748,addr_4e8e463f
acct_29f99c32,dev_a87a1f0b,ip_4b440662,card_1d20ac27,addr_51362310
acct_03c7ec1a,dev_acc016a1,ip_67a2ce13,card_a8591ec4,addr_02c0101d
acct_fccf1b4e,dev_dbc4be39,ip_62b902ba,card_97c797b3,addr_21a5bec7
acct_a5d1c974,dev_8a672137,ip_0e1c3763,card_9979f496,addr_e0520d40
acct_12f8f3ab,dev_fa83a667,ip_db38396a,card_91ac65b5,addr_d675e2f2
acct_34c89b1e,dev_7c807671,ip_652c8182,card_5b4f7bea,addr_a695c3e9
acct_56c4c707,dev_fda60326,ip_c134f73b,card_66e922ea,addr_7ff282ad
acct_7521ec29,dev_31487f05,ip_c4d93096,card_3d39b67e,addr_0c640f64
acct_c4738dea,dev_23357c76,ip_3b6e7c1d,card_58b2f0d3,addr_929ad69c
acct_308d161c,dev_f0c877d2,ip_266e19c7,card_10447649,addr_ef8adc6b
acct_8ba9716f,dev_0e302a1f,ip_2fe469d2,card_6b7d720b,addr_8348fd9e
acct_d1924bc8,dev_1c1d3cd1,ip_71e26bc5,card_f72a2007,addr_a08ca0f5
acct_558a5ae4,dev_e2a324f4,ip_3636fa53,card_9577b2b4,addr_bec6b0c8
acct_202abc23,dev_df9fa1e7,ip_845aad1b,card_c7069326,addr_657372a4
acct_b3c4c920,dev_c1470268,ip_c62cb4bb,card_7ba21813,addr_3c89164c
acct_f997ac97,dev_f697e591,ip_befc6e95,card_cdfb7ad1,addr_bc73a60c
acct_6900643a,dev_c0df2d10,ip_0908dbba,card_b1787382,addr_272fa89b
acct_cae7cbe2,dev_cd71f30f,ip_dd3243b5,card_6d878561,addr_9598e938
acct_b7d7c377,dev_8ee6f5e3,ip_08c386d8,card_0f92e234,addr_cd9f4310
acct_ec6a4eca,dev_e441d37c,ip_46986dca,card_ad44cab9,addr_a0ec1f34
acct_cd67f1e6,dev_6e584116,ip_07a92dc4,card_e54d9ab7,addr_a3587eba
acct_70fd26cc,dev_b0aa5430,ip_0c51fad5,card_e4f8c367,addr_23469b98
acct_4d016caf,dev_f49e60b4,ip_1e5af997,card_367f762a,addr_0658f327
acct_2e50684d,dev_c6941e0f,ip_ed5a6fdb,card_dc2b7e3e,addr_d278a3e0
acct_109853b4,dev_46dabf41,ip_272dc4e7,card_875e0fc1,addr_4330a7c7
acct_031b0f7f,dev_164280c8,ip_4df53157,card_73dddce6,addr_b958afd4
acct_16b21fcb,dev_6d5a62ca,ip_5dda29a8,card_6326b426,addr_986f2770
acct_30bc74a5,dev_e9ca4dc3,ip_f73209da,card_3971ed3b,addr_738380b7
acct_42392615,dev_72577f27,ip_8e6de778,card_7b91e95c,addr_ce43f22f
acct_538128d5,dev_70ba391c,ip_09ce4fd1,card_435e7c23,addr_e0982131
acct_1d6c7b23,dev_21420fe9,ip_838cf483,card_e9a19564,addr_9859ea86
acct_d9526ee1,dev_93d37f91,ip_43af49e1,card_8d64a6ec,addr_80f89610
acct_c3efe855,dev_cf20bff0,ip_34c94de5,card_caef0a9c,addr_ad0f41f6
acct_b1dab161,dev_0f8ff29c,ip_042076b7,card_86b7d19d,addr_22886088
acct_bcaa23e9,dev_67ef2b1d,ip_b684c1d2,card_c7b45b71,addr_4d323a05
acct_02aa587b,dev_5c981f98,ip_fdb78cda,card_35cd283b,addr_7ec4ddf5
acct_2175485a,dev_de16d937,ip_9c0617a3,card_4e3eda0f,addr_c1753cdc
acct_81503aa4,dev_70bf5539,ip_652ca1c2,card_380a712a,addr_d622c963
acct_264435c0,dev_5f5a088e,ip_564e2534,card_d5aae103,addr_f2f7dce3
acct_f2cde02b,dev_9344be43,ip_8d2c145f,card_f50d4149,addr_33aaf66f
acct_667764aa,dev_dfd24784,ip_7971c1cb,card_884034ac,addr_d018e03f
acct_213cdd83,dev_4a44be37,ip_fd984c76,card_03d9e3a2,addr_e708c8bb
acct_628f482d,dev_7f0e05bc,ip_7bc7b426,card_49b5ee50,addr_65f8f156
acct_044f2c39,dev_664cb894,ip_19eb206c,card_1a35efe4,addr_fb904388
acct_2cc0484d,dev_f1c6a967,ip_8e5ab87d,card_31ce69cf,addr_bf26022d
acct_d958cf81,dev_3740074b,ip_1648fcb9,card_3e845b8d,addr_b102c507
acct_b6d1413b,dev_90dc2fd0,ip_e730ffc7,card_7d2a1bf6,addr_437ff79e
acct_43a40428,dev_0d12e3d7,ip_28c11bae,card_c39c0dd1,addr_17f29f9e
acct_898af983,dev_4774683a,ip_bc976a8d,card_bdec41e0,addr_4a53ac96
acct_f5dc28e9,dev_bfb6ea10,ip_dead86fe,card_1982fbfe,addr_72b5c09e
acct_796b1ee3,dev_6b8f02fd,ip_b0641a16,card_c5b7de86,addr_58c09440
acct_14f5c30a,dev_af03dd2b,ip_1190ee44,card_2388a5c1,addr_2aab2a8f
acct_266a88a8,dev_4a2d4648,ip_736f4f1e,card_ef823344,addr_6480694f
acct_0142a766,dev_64f22783,ip_cf2fb453,card_33db2494,addr_ef7f2fff
acct_0f4cf5c3,dev_989e8b57,ip_b1c9a97d,card_1b67bbda,addr_c0fa6bd4
acct_8a01eb8b,dev_b34df1b5,ip_0ed8110f,card_2f5e93f8,addr_55c21165
acct_520b310b,dev_8a14386a,ip_376f8b06,card_13e8285d,addr_20f49fc6
acct_3f03aad2,dev_f2d6056f,ip_5be54e87,card_894e4ac9,addr_c2dcfbad
acct_86101ced,dev_65f227d1,ip_7ba476c2,card_6923ef2d,addr_9480b2bc
acct_2ba0ea0d,dev_98c6a468,ip_59df3001,card_b51942be,addr_3c695cac
acct_c863e95b,dev_3e407293,ip_bbb83a46,card_dc7f1e03,addr_04950070
acct_8f188926,dev_a2c909f3,ip_97d679c4,card_a4249664,addr_adc0b109
acct_b2678c69,dev_4293ffb6,ip_0a5f030d,card_13eec93e,addr_b78a00af
acct_cd05e9ae,dev_8e7e5422,ip_ba376323,car_320f0898,addr_3e618b7d
acct_184f037f,dev_5f704939,ip_5f42f4f8,card_6d2d2b93,addr_b252c416
acct_8889e846,dev_711fd190,ip_b498f8ed,card_3209fd8a,addr_fe401433
acct_480cefa0,dev_c729d5d2,ip_7a2bd00a,card_58ec879f,addr_fe762a02
acct_a6ce515c,dev_8cbbb856,ip_5ece62a8,card_bce3d386,addr_e5cc9b03
acct_34d3d71a,dev_ab202893,ip_d96d7e15,card_9957c6d2,addr_d37a0ddc
acct_b8199afa,dev_767dd7e6,ip_3fba2246,card_e78b26c2,addr_0046fbb3
acct_b81cf9bf,dev_f5c032d2,ip_19eb206c,card_aae7e150,addr_3bfbec73
acct_9a62cc76,dev_f62700f1,ip_7f79a727,card_ed7e0b49,addr_992a4b2c
acct_d608f2aa,dev_f5bb1490,ip_2f9f2e74,card_ad7c3f7e,addr_17b50e5f
acct_018e1799,dev_a7f95591,ip_7ab850f3,card_4291c455,addr_f3e5f295
acct_3ccf9998,dev_08b85c31,ip_4fb776bc,card_eed68e80,addr_589c66bd
acct_085b3a59,dev_7482adda,ip_a75b5a3f,card_9f36e306,addr_15a3f08d
acct_2837ba6d,dev_9007457e,ip_4ee51ad1,card_040d280f,addr_dd65e6df
acct_b7eacdee,dev_dbb668cb,ip_73b29da1,car_6f154a86,addr_844a8899
acct_73f6b9a5,dev_b97e53be,ip_40a68d5f,card_fc25dfd7,addr_c61b8076
acct_38b57724,dev_ad7dc851,ip_7205bbaa,card_71b9bd3d,addr_02d8aa17
acct_d67a1848,dev_9bb5b38c,ip_6280ef6e,card_bb1e8b32,addr_44cb8527
acct_62983994,dev_6442c958,ip_7e187964,card_39d9bf26,addr_c549c289
acct_e50785b0,dev_000a9d8e,ip_dd3243b5,card_c74b54df,addr_28907892
acct_28cfff12,dev_71335870,ip_433ff9f9,card_0a028abf,addr_5d1d544d
acct_18b42431,dev_e9b8ab80,ip_81ac31e3,card_b697910f,addr_e7fcf914
acct_4274e50f,dev_f1c10bbb,ip_2e22a339,card_42143232,addr_4312d90a
acct_5b65ec58,dev_44027f19,ip_7a81fa53,card_4eaaf6fa,addr_d384dd7a
acct_7ed4243b,dev_dc3a871a,ip_393e9701,card_684598ef,addr_165040bb
acct_228faff2,dev_1ceb0c6b,ip_e99b78c8,card_fa241915,addr_c7032b59
acct_bb0f1244,dev_c57b1e58,ip_b2ebb413,card_7d850d35,addr_800b7bf2
acct_9e0afdad,dev_b1d5187a,ip_16d5a08f,card_c9a694f4,addr_07eb96d8
acct_3d4263c6,dev_593d523a,ip_01915517,card_7e1a36e2,addr_c22fe51e
acct_27383fac,dev_1f05a126,ip_29ffed07,card_a27c1b60,addr_2fe1be00
acct_1b5a3c74,dev_406cb7a8,ip_709fcc39,card_b7526c31,addr_7272e540
acct_4be453bd,dev_65b5f575,ip_409e9e84,card_5aca267e,addr_98a3c754
acct_a47bb5a6,dev_79bc79ab,ip_b684b583,card_5a4f8b85,addr_ac477404
acct_109a150d,dev_8852be3c,ip_44cb8a87,card_324ad110,addr_55957a5c
acct_9fa2c378,dev_62f6cfc1,ip_ae9a03bb,card_c74e1083,addr_2088b675
acct_aae19a49,dev_37429b8b,ip_466b43fc,card_28d7f098,addr_c691a549
acct_a308c411,dev_4c8a5e0c,ip_bd3b3e35,card_403c6668,addr_e58465ae
acct_965205bc,dev_26773cf9,ip_29743025,card_357526ae,addr_30d8c79b
acct_b028ffe0,dev_8f7d8f01,ip_760b006c,card_62d80eb4,addr_6f7d8163
acct_17fb31e9,dev_2cc6d85f,ip_5386a1d5,card_57b37e95,addr_a5a7d526
acct_ad409202,dev_535703c0,ip_5eb53522,card_c6238b6c,addr_bf90c911
acct_bf5e6fa0,dev_e7c052e3,ip_0e73827c,card_bee0b325,addr_715b5bb2
acct_7cf5d04a,dev_850ebaa6,ip_fa902b6c,card_7bb96b1c,addr_0f3c2142
acct_44c93e54,dev_afecbf0d,ip_170c7fb6,card_9ba6fa0a,addr_32474107
acct_35712f4c,dev_44d42c84,ip_3b1545c5,card_7e1be30b,addr_2d21403e
acct_6db4e602,dev_3de74586,ip_819087ff,card_4644f891,addr_75d82a39
acct_e7a410be,dev_fc3b7a2b,ip_b0f9e0fa,card_f9a85703,addr_4f9946db
acct_f679adc5,dev_f8f102ca,ip_c537d7ac,card_f388a98a,addr_a43c7573
acct_8ac551c8,dev_5fed6bef,ip_8c044327,card_8974205e,addr_bb2e30d8
acct_4326c858,dev_4b6c02d0,ip_b3a7cd77,car_320f0898,addr_0e74d3f5
acct_9aaaebd1,dev_b6114ca1,ip_09b498a9,card_12cbd5f6,addr_d6206edf
acct_0f6f60f6,dev_5d7b1c6a,ip_72aa96fd,card_16a9ed25,addr_2272e818
acct_62e146cd,dev_9fc81a2e,ip_741c0b8f,card_5892c06f,addr_0d43b90b
acct_0ba74f5f,dev_aff15fb7,ip_c30c0364,card_a3dec413,addr_bd3e18b9
acct_47725130,dev_bc82a9c3,ip_944f3a1b,card_d21e552f,addr_bc723979
acct_8a7956b1,dev_bdb02920,ip_82da82ba,card_d27c06a5,addr_7fa92f31
acct_3d719076,dev_b66a708d,ip_51fd1774,card_1465b1df,addr_b81b6943
acct_c7077325,dev_d67f2489,ip_552885d3,card_3680aea7,addr_e67f2ede
acct_a1f07879,dev_43b22f18,ip_f22e4145,card_0eab61e9,addr_5b1132ed
acct_799541b5,dev_1d066ef5,ip_ec5b4a0a,card_2bc9b647,addr_36848a90
acct_da497204,dev_b8d9cd8b,ip_02b10785,card_d9147999,addr_dbcb9357
acct_0ef81df9,dev_6b123b08,ip_97bdde29,card_f3be75b0,addr_a3f5d32a
acct_79255aec,dev_3b706a63,ip_d17f4b97,card_2b53433a,addr_ceeb1712
acct_c0deffa8,dev_2b9b0b4c,ip_6850e891,card_90cb33ef,addr_d79a8c28
acct_6c2a7fe6,dev_61684575,ip_a87286d3,card_58d02f8f,addr_56fc39da
acct_c56053a1,dev_81a9c814,ip_26da9c18,card_b887702f,addr_33dd75d5
acct_dd7688df,dev_a6ebe0eb,ip_29379705,card_41d480d1,addr_f9fb0053
acct_39cd6bfe,dev_2c552c27,ip_2857ecc3,card_395f3e61,addr_79ef7241
acct_a71eb867,dev_13e8c58d,ip_503046f9,card_7cdb3c54,addr_335fca68
acct_04315826,dev_6e584116,ip_5958c9b3,card_dc567cb8,addr_61564f42
acct_937cd5c4,dev_49fe9e01,ip_edbbbc31,card_d7d2e186,addr_35b1a006
acct_dfc942fa,dev_bbdf4730,ip_5289cd11,card_3b11221c,addr_dc9a85ae
acct_30ce80d3,dev_3c12042d,ip_0a99edb8,card_fd5be123,addr_f2f7dce3
acct_7357e4e5,dev_aa9ea2e4,ip_1505282e,card_06a8927a,addr_91da5f12
acct_0a36ce4f,dev_5c479f60,ip_954ad34f,card_1dd3e333,addr_72eb9be3
acct_14b35aac,dev_0d82bf42,ip_b40f8f96,card_5bee4818,addr_2efe5c80
acct_71a89f35,dev_8e4e917e,ip_f1d180f5,card_0445ee79,addr_2617723f
acct_e6e81e1c,dev_e94c6930,ip_ed6c4792,card_8ac81369,addr_fb7be76c
